23167;-0.07208776;0.2864996;-0.007284656
23175;-0.07242081;0.2861411;-0.007568389
23184;-0.07149819;0.2849306;-0.007475838
23192;-0.07183167;0.2845741;-0.007758081
23200;-0.07180864;0.283706;-0.007738605
23209;-0.07179746;0.2827637;-0.008142158
23217;-0.07213169;0.2824085;-0.008423939
23225;-0.07177705;0.2813945;-0.008534148
23234;-0.07208815;0.2801801;-0.008795425
23242;-0.07207635;0.2797506;-0.008785486
23251;-0.07213709;0.278773;-0.00958401
23260;-0.07175362;0.2774162;-0.009264261
23269;-0.07148233;0.276799;-0.009779349
23278;-0.07180676;0.276024;-0.01004797
23286;-0.07144585;0.2746125;-0.01014352
23295;-0.07178271;0.2742635;-0.01042138
23303;-0.07210749;0.2734922;-0.01068927
23311;-0.07157668;0.2723611;-0.01128428
23319;-0.0715518;0.2715213;-0.01126395
23329;-0.07188424;0.2698588;-0.01191774
23337;-0.07184643;0.2686068;-0.01188695
23346;-0.07195204;0.2676847;-0.01265448
23356;-0.07192636;0.2668542;-0.0126337
23364;-0.0716925;0.2658726;-0.01310888
23374;-0.07202065;0.2651163;-0.01337238
23382;-0.07234892;0.2643605;-0.01363595
23391;-0.07172421;0.2633043;-0.0138378
23400;-0.07205319;0.262552;-0.01410012
23409;-0.07182539;0.261588;-0.01456857
23419;-0.07216886;0.2612475;-0.01484065
23429;-0.07217988;0.2603779;-0.01521936
23437;-0.07285544;0.2592897;-0.01575251
23447;-0.07202974;0.2581812;-0.01602121
23459;-0.07236186;0.2574371;-0.01628087
23468;-0.07302487;0.2571492;-0.01684976
23478;-0.07299641;0.2563384;-0.01682754
23488;-0.07301849;0.255085;-0.0171825
23498;-0.07372853;0.2548121;-0.01773545
23507;-0.07316908;0.2538187;-0.01790141
23516;-0.07351804;0.2534811;-0.01817146
23526;-0.07384211;0.2531346;-0.01845062
23537;-0.07419181;0.2527966;-0.01872119
23546;-0.07422766;0.251557;-0.01906827
23556;-0.07457834;0.2512192;-0.01933867
23566;-0.07489777;0.2504742;-0.01960331
23577;-0.07488251;0.2500731;-0.01959153
23588;-0.07493594;0.2492407;-0.01994815
23599;-0.07525679;0.2481031;-0.02019471
23610;-0.07520926;0.2476933;-0.0201939
23619;-0.07556123;0.2473552;-0.02046424
23629;-0.07575458;0.2470235;-0.02038057
23639;-0.07609084;0.2462857;-0.02063949
23649;-0.07642716;0.2459414;-0.02091612
23658;-0.07641134;0.2455428;-0.02090392
23669;-0.0769946;0.2452757;-0.02109715
23678;-0.07696283;0.2444787;-0.02107266
23689;-0.07712942;0.2433513;-0.02096316
23704;-0.07711363;0.242954;-0.02095094
23715;-0.07760638;0.2414793;-0.02112213
23725;-0.07781062;0.2411486;-0.02103527
23735;-0.07779479;0.2407522;-0.02102295
23746;-0.07794279;0.2396219;-0.02092002
23757;-0.07791117;0.2388312;-0.02089538
23768;-0.07832387;0.2385599;-0.02073798
23779;-0.07830814;0.2381648;-0.02072564
23790;-0.07824463;0.2373662;-0.02071203
23800;-0.07784995;0.2365283;-0.02040289
23810;-0.07791474;0.2362099;-0.01995519
23821;-0.07786879;0.2350309;-0.01991899
23831;-0.07860622;0.2344047;-0.02004063
23842;-0.07821521;0.2335732;-0.01973124
23853;-0.07801607;0.2327953;-0.01935719
23863;-0.0776127;0.2315782;-0.01903726
23873;-0.07739002;0.2311837;-0.01868996
23883;-0.07737517;0.2307941;-0.0186782
23893;-0.07731968;0.230394;-0.01868069
23902;-0.0769487;0.2299623;-0.0183861
23913;-0.07673186;0.2288024;-0.0180053
23923;-0.07671744;0.2284148;-0.01799382
23934;-0.07653058;0.2280325;-0.01763648
23946;-0.07610816;0.2272086;-0.01734652
23957;-0.0756996;0.225627;-0.01702081
23969;-0.0760445;0.2245661;-0.01684977
23981;-0.07530302;0.2233402;-0.01625594
23994;-0.07468909;0.2221492;-0.01562047
24006;-0.07466233;0.2213852;-0.01559903
24018;-0.07397443;0.2208947;-0.01542908
24031;-0.07391581;0.2201265;-0.0154196
24044;-0.07318377;0.2189211;-0.01483496
24056;-0.07248107;0.2176841;-0.01464584
24069;-0.07169533;0.2168515;-0.01410384
24081;-0.07131419;0.2156928;-0.01380081
24094;-0.1275318;0.6350837;-0.05885935
24107;-0.07001361;0.2140176;-0.01343068
24120;-0.06943649;0.2135292;-0.01363361
24132;-0.1264033;0.6336664;-0.0585033
24144;-0.1270612;0.6356447;-0.05901802
24155;-0.1258736;0.6353868;-0.05875087
24167;-0.1253589;0.6346288;-0.05883914
24178;-0.1254427;0.6360054;-0.05890335
24189;-0.06386349;0.2097683;-0.0128867
24199;-0.1242576;0.6357456;-0.0586389
24210;-0.1235652;0.6372353;-0.05891539
24220;-0.1235652;0.6372353;-0.05891539
24230;-0.06001511;0.2087774;-0.01320472
24241;-0.1215041;0.6371623;-0.05834129
24252;-0.05854747;0.2085689;-0.01300904
24261;-0.05853635;0.2082112;-0.01300098
24271;-0.05639979;0.2081907;-0.01347455
24280;-0.05604395;0.2078066;-0.01322073
24289;-0.05414852;0.2078286;-0.01360714
24298;-0.05414852;0.2078286;-0.01360714
24309;-0.05282295;0.2072233;-0.01412489
24321;-0.05248719;0.2075431;-0.01389278
24332;-0.05054811;0.2068578;-0.01428327
24341;-0.05020112;0.2068272;-0.0140475
24351;-0.04831833;0.2064638;-0.01480849
24361;-0.04798076;0.2067768;-0.01458375
24372;-0.04499835;0.2061966;-0.01579352
24383;-0.04500902;0.2065369;-0.0158004
24394;-0.04291853;0.2058628;-0.01590616
24405;-0.04327986;0.2062338;-0.01613575
24414;-0.04041517;0.2057073;-0.01694
24426;-0.04007339;0.2060076;-0.01672852
24436;-0.038376;0.2056718;-0.01742467
24447;-0.03717738;0.2057981;-0.01756871
24458;-0.03753102;0.2058334;-0.01778172
24469;-0.03458172;0.2052807;-0.01863715
24480;-0.03458172;0.2052807;-0.01863715
24491;-0.03159672;0.205041;-0.01952602
24502;-0.03159672;0.205041;-0.01952602
24511;-0.02981135;0.2046824;-0.02026346
24522;-0.02982166;0.205003;-0.02026923
24533;-0.02771246;0.2045763;-0.02114037
24544;-0.02735451;0.204538;-0.02094427
24554;-0.02553141;0.2044817;-0.02170997
24565;-0.02517313;0.2044427;-0.0215174
24578;-0.02270412;0.2042483;-0.02255409
24587;-0.02239364;0.2041846;-0.02268324
24595;-0.02240387;0.2044956;-0.02268859
24605;-0.01988202;0.2042796;-0.02374699
24613;-0.0198718;0.203972;-0.02374179
24622;-0.01989228;0.2045873;-0.02375222
24630;-0.01728278;0.2040739;-0.02450772
24640;-0.01765412;0.2044209;-0.02469242
24650;-0.01601443;0.2047098;-0.0250648
24660;-0.01602459;0.2050129;-0.02506978
24670;-0.01439369;0.2052593;-0.02576865
24679;-0.01440391;0.2055606;-0.02577358
24691;-0.01239476;0.2054157;-0.02662072
24702;-0.01240498;0.2057145;-0.02662557
24714;-0.01140299;0.205787;-0.0270524
24724;-0.01141319;0.2060847;-0.02705719
24734;-0.009383976;0.2059202;-0.02791221
24741;-0.00800091;0.2079038;-0.02847991
24750;-0.007667422;0.2061465;-0.02832925
24760;-0.007667422;0.2061465;-0.02832925
24770;-0.00698489;0.2065698;-0.02863242
24781;-0.007005215;0.2071552;-0.02864154
24791;-0.005250037;0.207065;-0.0290708
24800;-0.00526005;0.2073558;-0.02907524
24810;-0.003836483;0.2070512;-0.02936101
24820;-0.003846407;0.2073403;-0.02936536
24829;-0.002769202;0.2070818;-0.02981903
24839;-0.002416253;0.2073169;-0.02966617
24850;-0.0006264746;0.2069192;-0.03011504
24860;-0.000998348;0.2072574;-0.0302738
24871;6.833673E-05;0.2073148;-0.03042627
24881;0.0004201233;0.2075454;-0.03027718
24892;0.002209812;0.2076987;-0.03075079
24904;0.002569735;0.2076441;-0.03060047
24913;0.004034519;0.2078689;-0.03094184
24922;0.004383683;0.2080934;-0.03079765
24931;0.00548169;0.2078495;-0.03097084
24939;0.00547263;0.2081281;-0.03097455
24948;0.00692907;0.207826;-0.03100727
24957;0.00763756;0.2077148;-0.03071909
24967;0.007991046;0.2078977;-0.03088154
24977;0.008687794;0.2080612;-0.03059917
24987;0.01015237;0.207716;-0.03095119
24996;0.01085192;0.2076044;-0.03067087
25007;0.01116124;0.2080995;-0.03052697
25016;0.01150909;0.2080433;-0.03038756
25026;0.01292312;0.2077764;-0.03014254
25037;0.01360366;0.207935;-0.02987082
25048;0.01464581;0.2079954;-0.02976852
25060;0.01497331;0.208477;-0.02963825
25072;0.01608104;0.2082124;-0.02985948
25084;0.0170837;0.2085769;-0.02946372
25096;0.01845224;0.2085721;-0.02924155
25107;0.01944201;0.2089318;-0.02885235
25118;0.02010022;0.2090824;-0.02859351
25128;0.02079166;0.2091856;-0.02864266
25138;0.02242842;0.2091635;-0.02800145
25149;0.02306275;0.209315;-0.02774203
25160;0.02338293;0.2095195;-0.02761658
25171;0.02440757;0.2092963;-0.02755191
25183;0.02568039;0.2098477;-0.02705514
25193;0.02668887;0.2101385;-0.02700153
25205;0.02731726;0.2105397;-0.02675723
25215;0.02819403;0.211197;-0.02607409
25225;0.02912901;0.2115376;-0.02570917
25235;0.02984959;0.2118635;-0.02580734
25246;0.03170186;0.2122786;-0.02508751
25255;0.03231445;0.2124161;-0.02484943
25265;0.03322804;0.2127488;-0.02449439
25276;0.03384735;0.2128807;-0.02426556
25286;0.03445169;0.2130165;-0.02403074
25295;0.03535333;0.2133459;-0.02368038
25305;0.03721848;0.2134291;-0.02331146
25315;0.03751391;0.2141246;-0.0231971
25324;0.03840072;0.2144479;-0.02285386
25333;0.03928268;0.2145193;-0.02251249
25342;0.04016024;0.2150907;-0.02217282
25352;0.04113896;0.215328;-0.02218013
25364;0.04229894;0.2163317;-0.02173302
25375;0.04281861;0.2167744;-0.02119324
25385;0.04339465;0.2173997;-0.02097039
25395;0.04501511;0.2174205;-0.02110393
25404;0.04608008;0.2184869;-0.0203387
25413;0.04664585;0.2188576;-0.02012078
25421;0.04721452;0.2197236;-0.01990173
25430;0.04845981;0.219864;-0.01983345
25439;0.04902215;0.220478;-0.0196178
25447;0.04960847;0.2210806;-0.01941881
25457;0.05044915;0.222123;-0.01909649
25466;0.05066748;0.2228825;-0.0186617
25475;0.05122814;0.2237441;-0.01844595
25483;0.05233192;0.2244716;-0.01802118
25494;0.05342056;0.2250322;-0.01844375
25503;0.05396864;0.225392;-0.01823468
25513;0.05510274;0.2270905;-0.01782879
25524;0.05591853;0.2276277;-0.01751769
25533;0.05686514;0.2280377;-0.01758374
25543;0.05714488;0.2287121;-0.01747753
25552;0.0576409;0.2299063;-0.01694211
25563;0.05793059;0.2310846;-0.01683172
25572;0.0597132;0.2325019;-0.01661269
25581;0.05973522;0.2335062;-0.01660434
25589;0.06033266;0.2343362;-0.01643324
25598;0.0608785;0.2351949;-0.01622635
25606;0.06182113;0.2358297;-0.0163063
25615;0.06236479;0.2366876;-0.01610115
25623;0.06263644;0.2371171;-0.01599865
25633;0.06261332;0.2382352;-0.01566723
25642;0.06340817;0.2387657;-0.01536626
25650;0.06408805;0.2394707;-0.01555075
25658;0.06435868;0.2399023;-0.01544873
25667;0.06493191;0.2410072;-0.01526133
25674;0.06495985;0.2420357;-0.01525079
25682;0.06550086;0.2429051;-0.01504692
25691;0.06657076;0.2436163;-0.01552258
25701;0.06711721;0.2447438;-0.01531846
25712;0.06720681;0.2460099;-0.01534408
25722;0.0677847;0.2481976;-0.01512835
25732;0.06854005;0.2491087;-0.0153725
25742;0.0688255;0.2500786;-0.01526651
25752;0.06917229;0.2512808;-0.0151982
25762;0.06971164;0.2521686;-0.01499805
25771;0.07013632;0.2549808;-0.01493191
25777;0.07021588;0.2561155;-0.01538931
25785;0.07084718;0.2556517;-0.01515645
25793;0.07089011;0.2570147;-0.01514062
25803;0.0711778;0.258016;-0.01503447
25812;0.07168317;0.2593124;-0.01537032
25821;0.07198928;0.260879;-0.01525798
25829;0.07266313;0.2637092;-0.01508979
25838;0.07271896;0.2654138;-0.01506931
25846;0.07322051;0.2664542;-0.01541318
25854;0.07352084;0.2677873;-0.01530363
25862;0.0738121;0.2688391;-0.01519738
25872;0.07406448;0.2699955;-0.01563654
25882;0.07435642;0.2710578;-0.01553062
25891;0.07472923;0.2723566;-0.01547759
25898;0.07477938;0.2738422;-0.01545941
25907;0.07487634;0.2749867;-0.01549018
25916;0.07517046;0.2760777;-0.01538363
25924;0.07565357;0.2771776;-0.01571329
25933;0.07545193;0.2788219;-0.01578597
25941;0.07575817;0.2802443;-0.01567559
25949;0.07651651;0.2809013;-0.01594368
25958;0.0763164;0.2825825;-0.0160154
25966;0.07706371;0.283254;-0.01627456
25974;0.07711825;0.2848341;-0.01625512
25983;0.07717332;0.2864298;-0.01623548
25991;0.07770066;0.2872013;-0.01661268
25999;0.07775658;0.2888191;-0.01659286
26008;0.07751267;0.2904417;-0.01634119
26017;0.07754685;0.2914307;-0.01632904
26025;0.07802926;0.2926177;-0.01665539
26033;0.07781975;0.294091;-0.01672953
26041;0.07812223;0.2953037;-0.01662249
26049;0.07863046;0.295779;-0.0169965
26058;0.07843333;0.2976257;-0.01706587
26066;0.07855825;0.2989147;-0.01711231
26074;0.07860611;0.3003059;-0.01709548
26083;0.07839665;0.3018551;-0.01716912
26091;0.07893561;0.3030486;-0.01753768
26099;0.07898434;0.3044768;-0.01752065
26109;0.07888246;0.3063141;-0.01766711
26117;0.07867223;0.3079268;-0.01774052
26125;0.07916123;0.3084608;-0.01809429
26133;0.07921094;0.3099397;-0.01807702
26142;0.07924856;0.3110582;-0.01806396
26150;0.07915625;0.3121759;-0.01824719
26158;0.07920676;0.313691;-0.01822968
26167;0.07932732;0.3147285;-0.01828334
26176;0.07937872;0.3162687;-0.01826554
26184;0.07927138;0.3174456;-0.01843698
26194;0.07957283;0.3184515;-0.01833271
26202;0.07934937;0.3198032;-0.01841
26211;0.07964964;0.3208656;-0.01889638
26219;0.07967591;0.3216651;-0.01888735
26228;0.07917176;0.32386;-0.01872414
26237;0.07919827;0.3246753;-0.01871499
26245;0.07970266;0.3252513;-0.01907586
26253;0.07947734;0.3266675;-0.01915316
26260;0.07923782;0.32768;-0.01923532
26268;0.07878238;0.3298888;-0.0191152
26277;0.07880919;0.3307366;-0.01910598
26285;0.07863747;0.3316753;-0.01924489
26293;0.07867783;0.3329636;-0.01923101
26299;0.0784488;0.3344543;-0.01930974
26308;0.07816745;0.3353256;-0.01907024
26317;0.07766543;0.337034;-0.01924342
26325;0.07749045;0.3380133;-0.01938387
26333;0.07751736;0.3389066;-0.0193746
26341;0.07727091;0.3400049;-0.01945955
26349;0.0767934;0.3419352;-0.01934883
26356;0.07680683;0.3423924;-0.01934419
26365;0.07638472;0.3440472;-0.01959082
26373;0.07641156;0.3449751;-0.01958156
26381;0.07616109;0.3461182;-0.01966805
26389;0.07568336;0.3476201;-0.01957916
26397;0.0754308;0.3487825;-0.0196666
26404;0.07486443;0.3499407;-0.01952789
26412;0.07460962;0.3511202;-0.01961643
26421;0.07434073;0.3518227;-0.01970986
26430;0.07385089;0.3538945;-0.01960631
26437;0.07359284;0.3551039;-0.01969623
26446;0.07301903;0.3563027;-0.01956178
26452;0.07298952;0.348304;-0.01923664
26459;0.07274581;0.3570285;-0.01965732
26467;0.07251143;0.3579232;-0.01946557
26474;0.07224979;0.3591623;-0.01955734
26481;0.07197432;0.3599012;-0.01965395
26489;0.07141972;0.3621592;-0.01951414
26497;0.07114193;0.3629116;-0.01961191
26505;0.07057728;0.36413;-0.01949669
26512;0.07030977;0.3654168;-0.01959116
26518;0.07022852;0.3587391;-0.01892887
26526;0.06939936;0.3672072;-0.01922406
26534;0.06941181;0.3677391;-0.01921961
26540;0.06914146;0.3690524;-0.01931579
26547;0.06855102;0.3703384;-0.01919095
26554;0.06827822;0.3716719;-0.01928834
26560;0.06858429;0.3646623;-0.01890439
26568;0.06774072;0.372882;-0.01920653
26575;0.06745338;0.3736833;-0.01930939
26581;0.06745338;0.3736833;-0.01930939
26589;0.06614684;0.3765053;-0.01898812
26596;0.06614684;0.3765053;-0.01898812
26604;0.0658312;0.377609;-0.01874664
26612;0.06552801;0.3778661;-0.0188565
26617;0.06552845;0.3703606;-0.01854035
26625;0.06524874;0.378914;-0.01864225
26631;0.06495599;0.3797412;-0.01874868
26639;0.06466216;0.380573;-0.0188555
26647;0.06433325;0.3811213;-0.01861957
26654;0.06403813;0.3819591;-0.01872726
26662;0.06403813;0.3819591;-0.01872726
26670;0.06375004;0.3836374;-0.01849662
26677;0.06337902;0.3756182;-0.0182561
26685;0.06308234;0.3839045;-0.01836529
26693;0.06309363;0.3844873;-0.01836114
26699;0.06310493;0.3850722;-0.01835699
26707;0.06273808;0.3856888;-0.01809561
26715;0.06274946;0.3862772;-0.0180914
26722;0.06274946;0.3862772;-0.0180914
26730;0.06243087;0.3874252;-0.01785202
26738;0.06244236;0.3880191;-0.01784776
26745;0.06208721;0.3892379;-0.01758211
26752;0.06211191;0.3805685;-0.01761235
26759;0.06209876;0.3898374;-0.01757782
26768;0.06207314;0.3907624;-0.01720879
26776;0.06208497;0.3913667;-0.01720438
26784;0.06215118;0.3918797;-0.01723888
26792;0.0624861;0.3928241;-0.01711386
26798;0.0624861;0.3928241;-0.01711386
26805;0.06282698;0.39313;-0.01700648
26813;0.06285173;0.3943577;-0.01699725
26821;0.0631745;0.394699;-0.01687678
26829;0.0631144;0.3957151;-0.01647843
26835;0.06280911;0.3854431;-0.01661249
26843;0.06343701;0.3960611;-0.01635751
26851;0.0637954;0.3963447;-0.01626306
26859;0.06382215;0.3975944;-0.01625304
26866;0.06447083;0.397638;-0.0160298
26872;0.06451246;0.3995302;-0.0160142
26880;0.0651568;0.4002457;-0.01577283
26887;0.0654932;0.4012451;-0.01564682
26893;0.06517458;0.3892429;-0.01578616
26899;0.06581485;0.401608;-0.01552632
26906;0.06649064;0.4029512;-0.01529343
26913;0.06711665;0.4030422;-0.01505896
26920;0.0674531;0.4040631;-0.01493296
26928;0.06818455;0.4043427;-0.01510907
26934;0.06784812;0.3914338;-0.01523431
26940;0.06914321;0.4054723;-0.01475166
26947;0.06976351;0.4055741;-0.0145204
26955;0.07009964;0.4066168;-0.01439508
26960;0.06951866;0.3921534;-0.01504247
26967;0.07110934;0.4066574;-0.0144522
26973;0.07176274;0.4080995;-0.01420965
26980;0.07239693;0.4088839;-0.01397423
26987;0.07338111;0.4082573;-0.01404531
26993;0.07273233;0.3930196;-0.0142428
27001;0.0740121;0.4090485;-0.0138121
27008;0.07499322;0.4091308;-0.01386636
27014;0.07562166;0.4099323;-0.01363505
27021;0.07622764;0.4100601;-0.01341201
27029;0.07681844;0.4109472;-0.01315159
27035;0.07692543;0.3937934;-0.01399159
27042;0.07771128;0.410809;-0.01282283
27050;0.07835139;0.4105282;-0.01298653
27058;0.07952417;0.4101267;-0.01255637
27064;0.08053251;0.4083196;-0.01307534
27072;0.0811249;0.4084614;-0.01285995
27078;0.0801937;0.3928368;-0.01313286
27085;0.0810537;0.3929631;-0.01279816
27091;0.08141375;0.3925186;-0.01311143
27096;0.08141375;0.3925186;-0.01311143
27101;0.08177394;0.3920749;-0.01342481
27106;0.08177394;0.3920749;-0.01342481
27112;0.08175609;0.391465;-0.01340927
27118;0.08172026;0.3902489;-0.01337811
27124;0.08208042;0.389808;-0.01369148
27129;0.08208042;0.389808;-0.01369148
27135;0.08206239;0.3892024;-0.01367579
27139;0.08206239;0.3892024;-0.01367579
27146;0.08240473;0.3881593;-0.01397364
27151;0.08236867;0.3869556;-0.01394227
27158;0.08235064;0.3863556;-0.01392658
27164;0.08235064;0.3863556;-0.01392658
27170;0.08271071;0.3859195;-0.01423986
27175;0.08267456;0.3847243;-0.01420841
27180;0.08267456;0.3847243;-0.01420841
27187;0.08303463;0.3842901;-0.01452169
27192;0.08301651;0.3836949;-0.01450592
27197;0.08301651;0.3836949;-0.01450592
27207;0.0829623;0.3819165;-0.01445876
27212;0.0829623;0.3819165;-0.01445876
27219;0.08332211;0.3814854;-0.0147718
27225;0.08330393;0.3808955;-0.01475601
27229;0.08330393;0.3808955;-0.01475601
27235;0.08366391;0.3804657;-0.01506919
27241;0.08364564;0.3798775;-0.0150533
27247;0.08364564;0.3798775;-0.0150533
27254;0.08362746;0.3792905;-0.01503749
27259;0.0839875;0.3788626;-0.01535074
27266;0.08396921;0.3782774;-0.01533481
27271;0.08396921;0.3782774;-0.01533481
27277;0.08396921;0.3782774;-0.01533481
27283;0.08395088;0.3776932;-0.01531887
27288;0.08395088;0.3776932;-0.01531887
27293;0.08431098;0.3772671;-0.01563218
27300;0.08431098;0.3772671;-0.01563218
27305;0.08431098;0.3772671;-0.01563218
27311;0.08431098;0.3772671;-0.01563218
27317;0.08429256;0.3766845;-0.01561615
